"tipo_de_geracao","regiao","unidade_de_medida","ano","mes","geracao_de_energia"
"TER","N","GWh","2014",11,1716.71
"TER","N","GWh","2014",12,1751.97
"TER","N","GWh","2015",1,1728.69
"TER","N","GWh","2015",2,1550.05
"TER","N","GWh","2015",3,1633.64
"TER","N","GWh","2015",4,1372.74
"TER","N","GWh","2015",5,1088.9
"TER","N","GWh","2015",6,1533.18
"TER","N","GWh","2015",7,1456.42
"TER","N","GWh","2015",8,1589.6
"TER","N","GWh","2015",9,1457.91
"TER","N","GWh","2015",10,1582.47
"TER","N","GWh","2015",11,1601.5
"TER","N","GWh","2015",12,1697.86
"TER","N","GWh","2016",1,1491.08
"TER","N","GWh","2016",2,1250.45
"TER","N","GWh","2016",3,1101.79
"TER","N","GWh","2016",4,1259.58
"TER","N","GWh","2016",5,1133.61
"TER","N","GWh","2016",6,1346.89
"TER","N","GWh","2016",7,1600.72
"TER","N","GWh","2016",8,1627.69
"TER","N","GWh","2016",9,0
"TER","N","GWh","2016",10,0
"TER","N","GWh","2016",11,0
"TER","N","GWh","2016",12,0
"TER","N","Mwmed","2002",1,0
"TER","N","Mwmed","2002",2,0
"TER","N","Mwmed","2002",3,0
"TER","N","Mwmed","2002",4,0
"TER","N","Mwmed","2002",5,0
"TER","N","Mwmed","2002",6,0
"TER","N","Mwmed","2002",7,0
"TER","N","Mwmed","2002",8,0
"TER","N","Mwmed","2002",9,0
"TER","N","Mwmed","2002",10,0
"TER","N","Mwmed","2002",11,0
"TER","N","Mwmed","2002",12,0
"TER","N","Mwmed","2003",1,0
"TER","N","Mwmed","2003",2,0
"TER","N","Mwmed","2003",3,0
"TER","N","Mwmed","2003",4,0
"TER","N","Mwmed","2003",5,0
"TER","N","Mwmed","2003",6,0
"TER","N","Mwmed","2003",7,0
"TER","N","Mwmed","2003",8,0
"TER","N","Mwmed","2003",9,0
"TER","N","Mwmed","2003",10,0
"TER","N","Mwmed","2003",11,0
"TER","N","Mwmed","2003",12,0
"TER","N","Mwmed","2004",1,0
"TER","N","Mwmed","2004",2,0
"TER","N","Mwmed","2004",3,0
"TER","N","Mwmed","2004",4,0
"TER","N","Mwmed","2004",5,0
"TER","N","Mwmed","2004",6,0
"TER","N","Mwmed","2004",7,0
"TER","N","Mwmed","2004",8,0
"TER","N","Mwmed","2004",9,0
"TER","N","Mwmed","2004",10,0
"TER","N","Mwmed","2004",11,0
"TER","N","Mwmed","2004",12,0
"TER","N","Mwmed","2005",1,0
"TER","N","Mwmed","2005",2,0
"TER","N","Mwmed","2005",3,0
"TER","N","Mwmed","2005",4,0
"TER","N","Mwmed","2005",5,0
"TER","N","Mwmed","2005",6,0
"TER","N","Mwmed","2005",7,0
"TER","N","Mwmed","2005",8,0
"TER","N","Mwmed","2005",9,0
"TER","N","Mwmed","2005",10,0
"TER","N","Mwmed","2005",11,0
"TER","N","Mwmed","2005",12,0
"TER","N","Mwmed","2006",1,0
"TER","N","Mwmed","2006",2,0
"TER","N","Mwmed","2006",3,0
"TER","N","Mwmed","2006",4,0
"TER","N","Mwmed","2006",5,0
"TER","N","Mwmed","2006",6,0
"TER","N","Mwmed","2006",7,0
"TER","N","Mwmed","2006",8,0
"TER","N","Mwmed","2006",9,0
"TER","N","Mwmed","2006",10,0
"TER","N","Mwmed","2006",11,0
"TER","N","Mwmed","2006",12,0
"TER","N","Mwmed","2007",1,0
"TER","N","Mwmed","2007",2,0
"TER","N","Mwmed","2007",3,0
"TER","N","Mwmed","2007",4,0
"TER","N","Mwmed","2007",5,0
"TER","N","Mwmed","2007",6,0
"TER","N","Mwmed","2007",7,0
"TER","N","Mwmed","2007",8,0
"TER","N","Mwmed","2007",9,0
"TER","N","Mwmed","2007",10,0
"TER","N","Mwmed","2007",11,0
"TER","N","Mwmed","2007",12,0
"TER","N","Mwmed","2008",1,0
"TER","N","Mwmed","2008",2,0
"TER","N","Mwmed","2008",3,0
"TER","N","Mwmed","2008",4,0
"TER","N","Mwmed","2008",5,0
"TER","N","Mwmed","2008",6,0
"TER","N","Mwmed","2008",7,0
"TER","N","Mwmed","2008",8,0
"TER","N","Mwmed","2008",9,0
"TER","N","Mwmed","2008",10,0
"TER","N","Mwmed","2008",11,0
"TER","N","Mwmed","2008",12,0
"TER","N","Mwmed","2009",1,0
"TER","N","Mwmed","2009",2,0
"TER","N","Mwmed","2009",3,0
"TER","N","Mwmed","2009",4,0
"TER","N","Mwmed","2009",5,0
"TER","N","Mwmed","2009",6,0
"TER","N","Mwmed","2009",7,0
"TER","N","Mwmed","2009",8,0
"TER","N","Mwmed","2009",9,0
"TER","N","Mwmed","2009",10,0
"TER","N","Mwmed","2009",11,0
"TER","N","Mwmed","2009",12,0
"TER","N","Mwmed","2010",1,2.63
"TER","N","Mwmed","2010",2,12.87
"TER","N","Mwmed","2010",3,0
"TER","N","Mwmed","2010",4,0
"TER","N","Mwmed","2010",5,0
"TER","N","Mwmed","2010",6,0
"TER","N","Mwmed","2010",7,0
"TER","N","Mwmed","2010",8,0
"TER","N","Mwmed","2010",9,0
"TER","N","Mwmed","2010",10,2.07
"TER","N","Mwmed","2010",11,0.63
"TER","N","Mwmed","2010",12,0
"TER","N","Mwmed","2011",1,0.12
"TER","N","Mwmed","2011",2,0
"TER","N","Mwmed","2011",3,0
"TER","N","Mwmed","2011",4,0
"TER","N","Mwmed","2011",5,0.08
"TER","N","Mwmed","2011",6,1.07
"TER","N","Mwmed","2011",7,0
"TER","N","Mwmed","2011",8,0
"TER","N","Mwmed","2011",9,0
"TER","N","Mwmed","2011",10,0
"TER","N","Mwmed","2011",11,0
"TER","N","Mwmed","2011",12,0
"TER","N","Mwmed","2012",1,0
"TER","N","Mwmed","2012",2,0
"TER","N","Mwmed","2012",3,0.47
"TER","N","Mwmed","2012",4,0
"TER","N","Mwmed","2012",5,0.38
"TER","N","Mwmed","2012",6,0.03
"TER","N","Mwmed","2012",7,0
"TER","N","Mwmed","2012",8,0
"TER","N","Mwmed","2012",9,0
"TER","N","Mwmed","2012",10,75.76
"TER","N","Mwmed","2012",11,305.01
"TER","N","Mwmed","2012",12,316.4
"TER","N","Mwmed","2013",1,438.7
"TER","N","Mwmed","2013",2,583.37
"TER","N","Mwmed","2013",3,590.79
"TER","N","Mwmed","2013",4,996.54
"TER","N","Mwmed","2013",5,868.63
"TER","N","Mwmed","2013",6,1133.36
"TER","N","Mwmed","2013",7,1427.44
"TER","N","Mwmed","2013",8,1793.73
"TER","N","Mwmed","2013",9,1651.54
"TER","N","Mwmed","2013",10,1775.37
"TER","N","Mwmed","2013",11,1902.7
"TER","N","Mwmed","2013",12,1953.88
"TER","N","Mwmed","2014",1,2011.71
"TER","N","Mwmed","2014",2,2174.62
"TER","N","Mwmed","2014",3,2222.32
"TER","N","Mwmed","2014",4,2217.99
"TER","N","Mwmed","2014",5,1994.8
"TER","N","Mwmed","2014",6,2173.08
"TER","N","Mwmed","2014",7,2329.21
"TER","N","Mwmed","2014",8,2271.78
"TER","N","Mwmed","2014",9,2084.7
"TER","N","Mwmed","2014",10,2127.83
"TER","N","Mwmed","2014",11,2384.32
"TER","N","Mwmed","2014",12,2354.8
"TER","N","Mwmed","2015",1,2323.5
"TER","N","Mwmed","2015",2,2303.2
"TER","N","Mwmed","2015",3,2195.75
"TER","N","Mwmed","2015",4,1906.58
"TER","N","Mwmed","2015",5,1463.58
"TER","N","Mwmed","2015",6,2129.42
"TER","N","Mwmed","2015",7,1957.55
"TER","N","Mwmed","2015",8,2136.56
"TER","N","Mwmed","2015",9,2024.87
"TER","N","Mwmed","2015",10,2129.84
"TER","N","Mwmed","2015",11,2224.3
"TER","N","Mwmed","2015",12,2282.07
"TER","N","Mwmed","2016",1,2004.15
"TER","N","Mwmed","2016",2,1794.04
"TER","N","Mwmed","2016",3,1480.91
"TER","N","Mwmed","2016",4,1749.41
"TER","N","Mwmed","2016",5,1523.67
"TER","N","Mwmed","2016",6,1870.68
"TER","N","Mwmed","2016",7,2151.5
"TER","N","Mwmed","2016",8,2187.76
"TER","N","Mwmed","2016",9,0
"TER","N","Mwmed","2016",10,0
"TER","N","Mwmed","2016",11,0
"TER","N","Mwmed","2016",12,0
"TER","SE/CO","GWh","2002",1,1014.36
"TER","SE/CO","GWh","2002",2,674.37
"TER","SE/CO","GWh","2002",3,892.38
"TER","SE/CO","GWh","2002",4,767.88
"TER","SE/CO","GWh","2002",5,815.48
"TER","SE/CO","GWh","2002",6,822.03
"TER","SE/CO","GWh","2002",7,863.02
"TER","SE/CO","GWh","2002",8,860.77
"TER","SE/CO","GWh","2002",9,738.51
"TER","SE/CO","GWh","2002",10,796.13
"TER","SE/CO","GWh","2002",11,601.67
"TER","SE/CO","GWh","2002",12,538.63
"TER","SE/CO","GWh","2003",1,652.36
"TER","SE/CO","GWh","2003",2,458.48
"TER","SE/CO","GWh","2003",3,375.7
"TER","SE/CO","GWh","2003",4,420.13
"TER","SE/CO","GWh","2003",5,416.33
"TER","SE/CO","GWh","2003",6,618.25
"TER","SE/CO","GWh","2003",7,691.52
"TER","SE/CO","GWh","2003",8,627.94
"TER","SE/CO","GWh","2003",9,450.58
"TER","SE/CO","GWh","2003",10,692.42
"TER","SE/CO","GWh","2003",11,900.74
"TER","SE/CO","GWh","2003",12,849.52
"TER","SE/CO","GWh","2004",1,762.69
"TER","SE/CO","GWh","2004",2,734.16
"TER","SE/CO","GWh","2004",3,797.63
"TER","SE/CO","GWh","2004",4,867.72
"TER","SE/CO","GWh","2004",5,607.45
"TER","SE/CO","GWh","2004",6,652.11
"TER","SE/CO","GWh","2004",7,704.03
"TER","SE/CO","GWh","2004",8,830.29
"TER","SE/CO","GWh","2004",9,1014.71
"TER","SE/CO","GWh","2004",10,946.38
"TER","SE/CO","GWh","2004",11,574.71
"TER","SE/CO","GWh","2004",12,582.27
"TER","SE/CO","GWh","2005",1,551.91
"TER","SE/CO","GWh","2005",2,407.9
"TER","SE/CO","GWh","2005",3,779.33
"TER","SE/CO","GWh","2005",4,700.38
"TER","SE/CO","GWh","2005",5,755.38
"TER","SE/CO","GWh","2005",6,693.29
"TER","SE/CO","GWh","2005",7,764.65
"TER","SE/CO","GWh","2005",8,852.97
"TER","SE/CO","GWh","2005",9,827.26
"TER","SE/CO","GWh","2005",10,861.66
"TER","SE/CO","GWh","2005",11,1007.45
"TER","SE/CO","GWh","2005",12,867.88
"TER","SE/CO","GWh","2006",1,795.19
"TER","SE/CO","GWh","2006",2,859.18
"TER","SE/CO","GWh","2006",3,698.51
"TER","SE/CO","GWh","2006",4,348.21
"TER","SE/CO","GWh","2006",5,660.87
"TER","SE/CO","GWh","2006",6,610.31
"TER","SE/CO","GWh","2006",7,849.85
"TER","SE/CO","GWh","2006",8,935.24
"TER","SE/CO","GWh","2006",9,792.69
"TER","SE/CO","GWh","2006",10,775.34
"TER","SE/CO","GWh","2006",11,606.77
"TER","SE/CO","GWh","2006",12,834.63
"TER","SE/CO","GWh","2007",1,523.4
"TER","SE/CO","GWh","2007",2,382.01
"TER","SE/CO","GWh","2007",3,455.47
"TER","SE/CO","GWh","2007",4,542.58
"TER","SE/CO","GWh","2007",5,371.16
"TER","SE/CO","GWh","2007",6,365.54
"TER","SE/CO","GWh","2007",7,614.22
"TER","SE/CO","GWh","2007",8,855.6
"TER","SE/CO","GWh","2007",9,997.2
"TER","SE/CO","GWh","2007",10,1142.53
"TER","SE/CO","GWh","2007",11,1193.93
"TER","SE/CO","GWh","2007",12,1218.04
"TER","SE/CO","GWh","2008",1,1677.17
"TER","SE/CO","GWh","2008",2,2244.56
"TER","SE/CO","GWh","2008",3,2348.32
"TER","SE/CO","GWh","2008",4,2086
"TER","SE/CO","GWh","2008",5,1871.32
"TER","SE/CO","GWh","2008",6,1955.82
"TER","SE/CO","GWh","2008",7,1930.85
"TER","SE/CO","GWh","2008",8,2036.62
"TER","SE/CO","GWh","2008",9,2077.37
"TER","SE/CO","GWh","2008",10,2166.74
"TER","SE/CO","GWh","2008",11,1774.76
"TER","SE/CO","GWh","2008",12,2024.25
"TER","SE/CO","GWh","2009",1,866.37
"TER","SE/CO","GWh","2009",2,571.05
"TER","SE/CO","GWh","2009",3,955.65
"TER","SE/CO","GWh","2009",4,573.55
"TER","SE/CO","GWh","2009",5,1455.8
"TER","SE/CO","GWh","2009",6,947.41
"TER","SE/CO","GWh","2009",7,386.74
"TER","SE/CO","GWh","2009",8,380.56
"TER","SE/CO","GWh","2009",9,262.74
"TER","SE/CO","GWh","2009",10,367.69
"TER","SE/CO","GWh","2009",11,477.62
"TER","SE/CO","GWh","2009",12,501.77
"TER","SE/CO","GWh","2010",1,666.41
"TER","SE/CO","GWh","2010",2,1006.34
"TER","SE/CO","GWh","2010",3,898.35
"TER","SE/CO","GWh","2010",4,573.67
"TER","SE/CO","GWh","2010",5,1189.77
"TER","SE/CO","GWh","2010",6,1776.64
"TER","SE/CO","GWh","2010",7,1746.23
"TER","SE/CO","GWh","2010",8,2925.24
"TER","SE/CO","GWh","2010",9,3290.44
"TER","SE/CO","GWh","2010",10,2892.27
"TER","SE/CO","GWh","2010",11,3186.71
"TER","SE/CO","GWh","2010",12,2196.26
"TER","SE/CO","GWh","2011",1,1118.16
"TER","SE/CO","GWh","2011",2,1164.77
"TER","SE/CO","GWh","2011",3,1034.25
"TER","SE/CO","GWh","2011",4,877.39
"TER","SE/CO","GWh","2011",5,970.41
"TER","SE/CO","GWh","2011",6,1376.22
"TER","SE/CO","GWh","2011",7,1350.47
"TER","SE/CO","GWh","2011",8,1500.9
"TER","SE/CO","GWh","2011",9,1290.51
"TER","SE/CO","GWh","2011",10,1317.19
"TER","SE/CO","GWh","2011",11,1248.97
"TER","SE/CO","GWh","2011",12,1276.45
"TER","SE/CO","GWh","2012",1,1007.29
"TER","SE/CO","GWh","2012",2,1190.1
"TER","SE/CO","GWh","2012",3,1639.79
"TER","SE/CO","GWh","2012",4,2834.85
"TER","SE/CO","GWh","2012",5,2556.92
"TER","SE/CO","GWh","2012",6,2108.1
"TER","SE/CO","GWh","2012",7,1570
"TER","SE/CO","GWh","2012",8,1764.02
"TER","SE/CO","GWh","2012",9,3428.5
"TER","SE/CO","GWh","2012",10,4362.9
"TER","SE/CO","GWh","2012",11,4662.02
"TER","SE/CO","GWh","2012",12,4491.17
"TER","SE/CO","GWh","2013",1,4606.71
"TER","SE/CO","GWh","2013",2,4044.17
"TER","SE/CO","GWh","2013",3,3953.27
"TER","SE/CO","GWh","2013",4,3929.23
"TER","SE/CO","GWh","2013",5,4695.18
"TER","SE/CO","GWh","2013",6,4073.25
"TER","SE/CO","GWh","2013",7,3773.6
"TER","SE/CO","GWh","2013",8,4023.31
"TER","SE/CO","GWh","2013",9,3414.87
"TER","SE/CO","GWh","2013",10,3421.16
"TER","SE/CO","GWh","2013",11,3494.48
"TER","SE/CO","GWh","2013",12,3086.48
"TER","SE/CO","GWh","2014",1,2872.1
"TER","SE/CO","GWh","2014",2,4214.35
"TER","SE/CO","GWh","2014",3,4926.11
"TER","SE/CO","GWh","2014",4,4739.3
"TER","SE/CO","GWh","2014",5,5222.2
"TER","SE/CO","GWh","2014",6,4789.78
"TER","SE/CO","GWh","2014",7,5096.03
"TER","SE/CO","GWh","2014",8,5522.87
"TER","SE/CO","GWh","2014",9,4831.66
"TER","SE/CO","GWh","2014",10,5035.4
"TER","SE/CO","GWh","2014",11,4896.11
"TER","SE/CO","GWh","2014",12,5312.38
"TER","SE/CO","GWh","2015",1,5047.49
"TER","SE/CO","GWh","2015",2,4757.95
"TER","SE/CO","GWh","2015",3,5122.88
"TER","SE/CO","GWh","2015",4,5165.05
"TER","SE/CO","GWh","2015",5,5472.09
"TER","SE/CO","GWh","2015",6,5308.36
"TER","SE/CO","GWh","2015",7,4920.27
"TER","SE/CO","GWh","2015",8,4988.82
"TER","SE/CO","GWh","2015",9,5252.41
"TER","SE/CO","GWh","2015",10,5399.38
"TER","SE/CO","GWh","2015",11,4861.56
"TER","SE/CO","GWh","2015",12,4608.72
"TER","SE/CO","GWh","2016",1,3881.62
"TER","SE/CO","GWh","2016",2,3316.86
"TER","SE/CO","GWh","2016",3,2545.99
"TER","SE/CO","GWh","2016",4,2778.52
"TER","SE/CO","GWh","2016",5,2760.36
"TER","SE/CO","GWh","2016",6,2704.74
"TER","SE/CO","GWh","2016",7,2493.33
"TER","SE/CO","GWh","2016",8,3317.22
"TER","SE/CO","GWh","2016",9,0
"TER","SE/CO","GWh","2016",10,0
"TER","SE/CO","GWh","2016",11,0
"TER","SE/CO","GWh","2016",12,0
"TER","SE/CO","Mwmed","2002",1,1363.38
"TER","SE/CO","Mwmed","2002",2,1002.03
"TER","SE/CO","Mwmed","2002",3,1199.44
"TER","SE/CO","Mwmed","2002",4,1066.49
"TER","SE/CO","Mwmed","2002",5,1096.07
"TER","SE/CO","Mwmed","2002",6,1141.71
"TER","SE/CO","Mwmed","2002",7,1159.98
"TER","SE/CO","Mwmed","2002",8,1156.95
"TER","SE/CO","Mwmed","2002",9,1025.71
"TER","SE/CO","Mwmed","2002",10,1071.5
"TER","SE/CO","Mwmed","2002",11,835.65
"TER","SE/CO","Mwmed","2002",12,723.96
"TER","SE/CO","Mwmed","2003",1,876.82
"TER","SE/CO","Mwmed","2003",2,681.25
"TER","SE/CO","Mwmed","2003",3,504.97
"TER","SE/CO","Mwmed","2003",4,583.52
"TER","SE/CO","Mwmed","2003",5,559.58
"TER","SE/CO","Mwmed","2003",6,858.68
"TER","SE/CO","Mwmed","2003",7,929.46
"TER","SE/CO","Mwmed","2003",8,844
"TER","SE/CO","Mwmed","2003",9,625.81
"TER","SE/CO","Mwmed","2003",10,931.93
"TER","SE/CO","Mwmed","2003",11,1251.03
"TER","SE/CO","Mwmed","2003",12,1141.83
"TER","SE/CO","Mwmed","2004",1,1025.13
"TER","SE/CO","Mwmed","2004",2,1053.32
"TER","SE/CO","Mwmed","2004",3,1072.08
"TER","SE/CO","Mwmed","2004",4,1205.17
"TER","SE/CO","Mwmed","2004",5,816.47
"TER","SE/CO","Mwmed","2004",6,905.71
"TER","SE/CO","Mwmed","2004",7,946.28
"TER","SE/CO","Mwmed","2004",8,1115.98
"TER","SE/CO","Mwmed","2004",9,1409.32
"TER","SE/CO","Mwmed","2004",10,1273.73
"TER","SE/CO","Mwmed","2004",11,798.2
"TER","SE/CO","Mwmed","2004",12,782.62
"TER","SE/CO","Mwmed","2005",1,741.82
"TER","SE/CO","Mwmed","2005",2,606.09
"TER","SE/CO","Mwmed","2005",3,1047.48
"TER","SE/CO","Mwmed","2005",4,972.75
"TER","SE/CO","Mwmed","2005",5,1015.3
"TER","SE/CO","Mwmed","2005",6,962.9
"TER","SE/CO","Mwmed","2005",7,1027.76
"TER","SE/CO","Mwmed","2005",8,1146.47
"TER","SE/CO","Mwmed","2005",9,1148.97
"TER","SE/CO","Mwmed","2005",10,1159.7
"TER","SE/CO","Mwmed","2005",11,1399.24
"TER","SE/CO","Mwmed","2005",12,1166.5
"TER","SE/CO","Mwmed","2006",1,1068.8
"TER","SE/CO","Mwmed","2006",2,1276.64
"TER","SE/CO","Mwmed","2006",3,938.86
"TER","SE/CO","Mwmed","2006",4,483.62
"TER","SE/CO","Mwmed","2006",5,888.26
"TER","SE/CO","Mwmed","2006",6,847.65
"TER","SE/CO","Mwmed","2006",7,1142.27
"TER","SE/CO","Mwmed","2006",8,1257.04
"TER","SE/CO","Mwmed","2006",9,1100.96
"TER","SE/CO","Mwmed","2006",10,1042.12
"TER","SE/CO","Mwmed","2006",11,843.91
"TER","SE/CO","Mwmed","2006",12,1121.82
"TER","SE/CO","Mwmed","2007",1,703.5
"TER","SE/CO","Mwmed","2007",2,567.62
"TER","SE/CO","Mwmed","2007",3,612.19
"TER","SE/CO","Mwmed","2007",4,753.59
"TER","SE/CO","Mwmed","2007",5,498.87
"TER","SE/CO","Mwmed","2007",6,507.69
"TER","SE/CO","Mwmed","2007",7,825.57
"TER","SE/CO","Mwmed","2007",8,1150
"TER","SE/CO","Mwmed","2007",9,1385
"TER","SE/CO","Mwmed","2007",10,1537.72
"TER","SE/CO","Mwmed","2007",11,1658.23
"TER","SE/CO","Mwmed","2007",12,1637.15
"TER","SE/CO","Mwmed","2008",1,2254.26
"TER","SE/CO","Mwmed","2008",2,3220.32
"TER","SE/CO","Mwmed","2008",3,3156.35
"TER","SE/CO","Mwmed","2008",4,2897.22
"TER","SE/CO","Mwmed","2008",5,2515.22
"TER","SE/CO","Mwmed","2008",6,2716.42
"TER","SE/CO","Mwmed","2008",7,2595.23
"TER","SE/CO","Mwmed","2008",8,2737.39
"TER","SE/CO","Mwmed","2008",9,2885.24
"TER","SE/CO","Mwmed","2008",10,2916.2
"TER","SE/CO","Mwmed","2008",11,2464.95
"TER","SE/CO","Mwmed","2008",12,2720.77
"TER","SE/CO","Mwmed","2009",1,1164.48
"TER","SE/CO","Mwmed","2009",2,848.52
"TER","SE/CO","Mwmed","2009",3,1284.48
"TER","SE/CO","Mwmed","2009",4,796.6
"TER","SE/CO","Mwmed","2009",5,1956.72
"TER","SE/CO","Mwmed","2009",6,1315.85
"TER","SE/CO","Mwmed","2009",7,519.81
"TER","SE/CO","Mwmed","2009",8,511.5
"TER","SE/CO","Mwmed","2009",9,364.92
"TER","SE/CO","Mwmed","2009",10,494.87
"TER","SE/CO","Mwmed","2009",11,663.36
"TER","SE/CO","Mwmed","2009",12,674.42
"TER","SE/CO","Mwmed","2010",1,895.71
"TER","SE/CO","Mwmed","2010",2,1495.3
"TER","SE/CO","Mwmed","2010",3,1207.46
"TER","SE/CO","Mwmed","2010",4,796.77
"TER","SE/CO","Mwmed","2010",5,1599.15
"TER","SE/CO","Mwmed","2010",6,2467.56
"TER","SE/CO","Mwmed","2010",7,2347.08
"TER","SE/CO","Mwmed","2010",8,3931.77
"TER","SE/CO","Mwmed","2010",9,4570.06
"TER","SE/CO","Mwmed","2010",10,3887.46
"TER","SE/CO","Mwmed","2010",11,4425.99
"TER","SE/CO","Mwmed","2010",12,2951.96
"TER","SE/CO","Mwmed","2011",1,1502.9
"TER","SE/CO","Mwmed","2011",2,1730.71
"TER","SE/CO","Mwmed","2011",3,1390.12
"TER","SE/CO","Mwmed","2011",4,1218.6
"TER","SE/CO","Mwmed","2011",5,1304.31
"TER","SE/CO","Mwmed","2011",6,1911.42
"TER","SE/CO","Mwmed","2011",7,1815.15
"TER","SE/CO","Mwmed","2011",8,2017.34
"TER","SE/CO","Mwmed","2011",9,1792.38
"TER","SE/CO","Mwmed","2011",10,1772.8
"TER","SE/CO","Mwmed","2011",11,1734.68
"TER","SE/CO","Mwmed","2011",12,1715.66
"TER","SE/CO","Mwmed","2012",1,1353.89
"TER","SE/CO","Mwmed","2012",2,1707.46
"TER","SE/CO","Mwmed","2012",3,2204.02
"TER","SE/CO","Mwmed","2012",4,3937.29
"TER","SE/CO","Mwmed","2012",5,3436.72
"TER","SE/CO","Mwmed","2012",6,2927.91
"TER","SE/CO","Mwmed","2012",7,2110.21
"TER","SE/CO","Mwmed","2012",8,2371
"TER","SE/CO","Mwmed","2012",9,4761.81
"TER","SE/CO","Mwmed","2012",10,5872.01
"TER","SE/CO","Mwmed","2012",11,6475.03
"TER","SE/CO","Mwmed","2012",12,6036.52
"TER","SE/CO","Mwmed","2013",1,6191.82
"TER","SE/CO","Mwmed","2013",2,6009.17
"TER","SE/CO","Mwmed","2013",3,5313.54
"TER","SE/CO","Mwmed","2013",4,5457.27
"TER","SE/CO","Mwmed","2013",5,6310.73
"TER","SE/CO","Mwmed","2013",6,5657.29
"TER","SE/CO","Mwmed","2013",7,5072.04
"TER","SE/CO","Mwmed","2013",8,5407.67
"TER","SE/CO","Mwmed","2013",9,4742.87
"TER","SE/CO","Mwmed","2013",10,4598.34
"TER","SE/CO","Mwmed","2013",11,4853.44
"TER","SE/CO","Mwmed","2013",12,4148.49
"TER","SE/CO","Mwmed","2014",1,3860.35
"TER","SE/CO","Mwmed","2014",2,6262.03
"TER","SE/CO","Mwmed","2014",3,6621.11
"TER","SE/CO","Mwmed","2014",4,6582.36
"TER","SE/CO","Mwmed","2014",5,7019.09
"TER","SE/CO","Mwmed","2014",6,6652.47
"TER","SE/CO","Mwmed","2014",7,6849.51
"TER","SE/CO","Mwmed","2014",8,7423.21
"TER","SE/CO","Mwmed","2014",9,6710.64
"TER","SE/CO","Mwmed","2014",10,6777.12
"TER","SE/CO","Mwmed","2014",11,6800.15
"TER","SE/CO","Mwmed","2014",12,7140.3
"TER","SE/CO","Mwmed","2015",1,6784.25
"TER","SE/CO","Mwmed","2015",2,7069.76
"TER","SE/CO","Mwmed","2015",3,6885.59
"TER","SE/CO","Mwmed","2015",4,7173.67
"TER","SE/CO","Mwmed","2015",5,7354.96
"TER","SE/CO","Mwmed","2015",6,7372.73
"TER","SE/CO","Mwmed","2015",7,6613.26
"TER","SE/CO","Mwmed","2015",8,6705.4
"TER","SE/CO","Mwmed","2015",9,7295.02
"TER","SE/CO","Mwmed","2015",10,7267
"TER","SE/CO","Mwmed","2015",11,6752.16
"TER","SE/CO","Mwmed","2015",12,6194.52
"TER","SE/CO","Mwmed","2016",1,5217.23
"TER","SE/CO","Mwmed","2016",2,4758.77
"TER","SE/CO","Mwmed","2016",3,3422.03
"TER","SE/CO","Mwmed","2016",4,3859.06
"TER","SE/CO","Mwmed","2016",5,3710.17
"TER","SE/CO","Mwmed","2016",6,3756.58
"TER","SE/CO","Mwmed","2016",7,3351.25
"TER","SE/CO","Mwmed","2016",8,4458.62
"TER","SE/CO","Mwmed","2016",9,0
"TER","SE/CO","Mwmed","2016",10,0
"TER","SE/CO","Mwmed","2016",11,0
"TER","SE/CO","Mwmed","2016",12,0
"TER","S","GWh","2002",1,823.04
"TER","S","GWh","2002",2,760.24
"TER","S","GWh","2002",3,917.88
"TER","S","GWh","2002",4,823.19
"TER","S","GWh","2002",5,796.06
"TER","S","GWh","2002",6,629.27
"TER","S","GWh","2002",7,538.86
"TER","S","GWh","2002",8,560.63
"TER","S","GWh","2002",9,663.28
"TER","S","GWh","2002",10,497.99
"TER","S","GWh","2002",11,367.05
"TER","S","GWh","2002",12,398.19
"TER","S","GWh","2003",1,363.6
"TER","S","GWh","2003",2,539.86
"TER","S","GWh","2003",3,628.34
"TER","S","GWh","2003",4,614.43
"TER","S","GWh","2003",5,602.85
"TER","S","GWh","2003",6,612.38
"TER","S","GWh","2003",7,489.99
"TER","S","GWh","2003",8,604.27
"TER","S","GWh","2003",9,613.7
"TER","S","GWh","2003",10,712.96
"TER","S","GWh","2003",11,723.48
"TER","S","GWh","2003",12,667.14
"TER","S","GWh","2004",1,695.6
"TER","S","GWh","2004",2,675.7
"TER","S","GWh","2004",3,675.58
"TER","S","GWh","2004",4,749.65
"TER","S","GWh","2004",5,805.73
"TER","S","GWh","2004",6,814.54
"TER","S","GWh","2004",7,643.39
"TER","S","GWh","2004",8,672.01
"TER","S","GWh","2004",9,716.56
"TER","S","GWh","2004",10,893.49
"TER","S","GWh","2004",11,925.39
"TER","S","GWh","2004",12,979.25
"TER","S","GWh","2005",1,934.24
"TER","S","GWh","2005",2,759.39
"TER","S","GWh","2005",3,880.74
"TER","S","GWh","2005",4,824.62
"TER","S","GWh","2005",5,615.98
"TER","S","GWh","2005",6,475.73
"TER","S","GWh","2005",7,634.62
"TER","S","GWh","2005",8,636.88
"TER","S","GWh","2005",9,515.04
"TER","S","GWh","2005",10,760.12
"TER","S","GWh","2005",11,788.18
"TER","S","GWh","2005",12,939.43
"TER","S","GWh","2006",1,923.19
"TER","S","GWh","2006",2,836.24
"TER","S","GWh","2006",3,1048.64
"TER","S","GWh","2006",4,732.41
"TER","S","GWh","2006",5,696.7
"TER","S","GWh","2006",6,667.89
